assessmentId,internalTaxonId,Study_ID,scientificName,Common_name,redlistCategory,Synonyms_or_previous_lump,Rodent_attributed_IUCN,Article,Article_secondary_same_data,Study_type,Study_data_type_useable,Study_rodent,Study_rodent_species_Rattus_genus,Study_location,Latitude,Longitude,Description,Year,Site,Predator_mean,Predator_error,Predator_error_type,Predator_HPD_Credible_Intervals_Lower_95,Predator_HPD_Credible_Intervals_Upper_95,Predator_sample_size,Predator_units,Predator_comment,Prey_mean,Prey_error,Prey_error_type,Prey_sample_size,Prey_units,Abundance_reproduction,Hypothesis_supported_when,Prey_comment,Sample_size_overall,Sample_type,Sampling_quote,Source,Data_notes,Effect_type
156237250,103730380,study_47,Callaeas cinereus,South Island Kokako,Critically Endangered,N/A,Rattus rattus,"Innes, J., Hay, R., Flux, I., Bradfield, P., Speed, H. and Jansen, P., 1999. Successful recovery of North Island kokako Callaeas cinerea wilsoni populations, by adaptive management. Biological conservation, 87(2), pp.201-214.",N/A,Spatiotemporal,,Rattus rattus,,"Mapara, Rotoehu and Kaharoa",-38.535,175.238,,Unknown,Unknown,0.24868,,,,,,Rat abundance,I added % to the number assuming it’s the same data as % tunnels with footprints,0.21403,,,,Percent pairs fledging young,Reproduction,Negative,,,,,Figure 5c,Maybe exclude: Figure 5c should be the same as Figure 3 vs Figure 5a but possibly data organised differently?,Correlation
156237250,103730380,study_47,Callaeas cinereus,South Island Kokako,Critically Endangered,N/A,Rattus rattus,"Innes, J., Hay, R., Flux, I., Bradfield, P., Speed, H. and Jansen, P., 1999. Successful recovery of North Island kokako Callaeas cinerea wilsoni populations, by adaptive management. Biological conservation, 87(2), pp.201-214.",N/A,Spatiotemporal,,Rattus rattus,,"Mapara, Rotoehu and Kaharoa",-38.535,175.238,,Unknown,Unknown,0.2826,,,,,,Rat abundance,I added % to the number assuming it’s the same data as % tunnels with footprints,0.17469,,,,Percent pairs fledging young,Reproduction,Negative,,,,,Figure 5c,Maybe exclude: Figure 5c should be the same as Figure 3 vs Figure 5a but possibly data organised differently?,Correlation
156237250,103730380,study_47,Callaeas cinereus,South Island Kokako,Critically Endangered,N/A,Rattus rattus,"Innes, J., Hay, R., Flux, I., Bradfield, P., Speed, H. and Jansen, P., 1999. Successful recovery of North Island kokako Callaeas cinerea wilsoni populations, by adaptive management. Biological conservation, 87(2), pp.201-214.",N/A,Spatiotemporal,,Rattus rattus,,"Mapara, Rotoehu and Kaharoa",-38.535,175.238,,Unknown,Unknown,0.46038,,,,,,Rat abundance,I added % to the number assuming it’s the same data as % tunnels with footprints,0.2927,,,,Percent pairs fledging young,Reproduction,Negative,,,,,Figure 5c,Maybe exclude: Figure 5c should be the same as Figure 3 vs Figure 5a but possibly data organised differently?,Correlation
156237250,103730380,study_47,Callaeas cinereus,South Island Kokako,Critically Endangered,N/A,Rattus rattus,"Innes, J., Hay, R., Flux, I., Bradfield, P., Speed, H. and Jansen, P., 1999. Successful recovery of North Island kokako Callaeas cinerea wilsoni populations, by adaptive management. Biological conservation, 87(2), pp.201-214.",N/A,Spatiotemporal,,Rattus rattus,,"Mapara, Rotoehu and Kaharoa",-38.535,175.238,,Unknown,Unknown,0.41711,,,,,,Rat abundance,I added % to the number assuming it’s the same data as % tunnels with footprints,0.10637,,,,Percent pairs fledging young,Reproduction,Negative,,,,,Figure 5c,Maybe exclude: Figure 5c should be the same as Figure 3 vs Figure 5a but possibly data organised differently?,Correlation
156237250,103730380,study_47,Callaeas cinereus,South Island Kokako,Critically Endangered,N/A,Rattus rattus,"Innes, J., Hay, R., Flux, I., Bradfield, P., Speed, H. and Jansen, P., 1999. Successful recovery of North Island kokako Callaeas cinerea wilsoni populations, by adaptive management. Biological conservation, 87(2), pp.201-214.",N/A,Spatiotemporal,,Rattus rattus,,"Mapara, Rotoehu and Kaharoa",-38.535,175.238,,Unknown,Unknown,0.62646,,,,,,Rat abundance,I added % to the number assuming it’s the same data as % tunnels with footprints,0.02562,,,,Percent pairs fledging young,Reproduction,Negative,,,,,Figure 5c,Maybe exclude: Figure 5c should be the same as Figure 3 vs Figure 5a but possibly data organised differently?,Correlation
156237250,103730380,study_47,Callaeas cinereus,South Island Kokako,Critically Endangered,N/A,Rattus rattus,"Innes, J., Hay, R., Flux, I., Bradfield, P., Speed, H. and Jansen, P., 1999. Successful recovery of North Island kokako Callaeas cinerea wilsoni populations, by adaptive management. Biological conservation, 87(2), pp.201-214.",N/A,Spatiotemporal,,Rattus rattus,,"Mapara, Rotoehu and Kaharoa",-38.535,175.238,,Unknown,Unknown,0.63465,,,,,,Rat abundance,I added % to the number assuming it’s the same data as % tunnels with footprints,0.1457,,,,Percent pairs fledging young,Reproduction,Negative,,,,,Figure 5c,Maybe exclude: Figure 5c should be the same as Figure 3 vs Figure 5a but possibly data organised differently?,Correlation
156237250,103730380,study_47,Callaeas cinereus,South Island Kokako,Critically Endangered,N/A,Rattus rattus,"Innes, J., Hay, R., Flux, I., Bradfield, P., Speed, H. and Jansen, P., 1999. Successful recovery of North Island kokako Callaeas cinerea wilsoni populations, by adaptive management. Biological conservation, 87(2), pp.201-214.",N/A,Spatiotemporal,,Rattus rattus,,"Mapara, Rotoehu and Kaharoa",-38.535,175.238,,Unknown,Unknown,0.67909,,,,,,Rat abundance,I added % to the number assuming it’s the same data as % tunnels with footprints,0.2927,,,,Percent pairs fledging young,Reproduction,Negative,,,,,Figure 5c,Maybe exclude: Figure 5c should be the same as Figure 3 vs Figure 5a but possibly data organised differently?,Correlation
156237250,103730380,study_47,Callaeas cinereus,South Island Kokako,Critically Endangered,N/A,Rattus rattus,"Innes, J., Hay, R., Flux, I., Bradfield, P., Speed, H. and Jansen, P., 1999. Successful recovery of North Island kokako Callaeas cinerea wilsoni populations, by adaptive management. Biological conservation, 87(2), pp.201-214.",N/A,Spatiotemporal,,Rattus rattus,,"Mapara, Rotoehu and Kaharoa",-38.535,175.238,,Unknown,Unknown,0.71301,,,,,,Rat abundance,I added % to the number assuming it’s the same data as % tunnels with footprints,0.02562,,,,Percent pairs fledging young,Reproduction,Negative,,,,,Figure 5c,Maybe exclude: Figure 5c should be the same as Figure 3 vs Figure 5a but possibly data organised differently?,Correlation
156237250,103730380,study_47,Callaeas cinereus,South Island Kokako,Critically Endangered,N/A,Rattus rattus,"Innes, J., Hay, R., Flux, I., Bradfield, P., Speed, H. and Jansen, P., 1999. Successful recovery of North Island kokako Callaeas cinerea wilsoni populations, by adaptive management. Biological conservation, 87(2), pp.201-214.",N/A,Spatiotemporal,,Rattus rattus,,"Mapara, Rotoehu and Kaharoa",-38.535,175.238,,1989-1990,Mapara,0.22789,,,,,,% tunnels with rat footprints,I took the average 4-6 samples per year (middle year to middle following year),0,,,,Percent pairs fledging young,Reproduction,Negative,,,,,"Figure 3, 5A",Figure 5c should be the same as Figure 3 vs Figure 5a but possibly data organised differently?,Correlation
156237250,103730380,study_47,Callaeas cinereus,South Island Kokako,Critically Endangered,N/A,Rattus rattus,"Innes, J., Hay, R., Flux, I., Bradfield, P., Speed, H. and Jansen, P., 1999. Successful recovery of North Island kokako Callaeas cinerea wilsoni populations, by adaptive management. Biological conservation, 87(2), pp.201-214.",N/A,Spatiotemporal,,Rattus rattus,,"Mapara, Rotoehu and Kaharoa",-38.535,175.238,,1990-1991,Mapara,0.1963275,,,,,,% tunnels with rat footprints,I took the average 4-6 samples per year (middle year to middle following year),0.30224,,,,Percent pairs fledging young,Reproduction,Negative,,,,,"Figure 3, 5A",Figure 5c should be the same as Figure 3 vs Figure 5a but possibly data organised differently?,Correlation
156237250,103730380,study_47,Callaeas cinereus,South Island Kokako,Critically Endangered,N/A,Rattus rattus,"Innes, J., Hay, R., Flux, I., Bradfield, P., Speed, H. and Jansen, P., 1999. Successful recovery of North Island kokako Callaeas cinerea wilsoni populations, by adaptive management. Biological conservation, 87(2), pp.201-214.",N/A,Spatiotemporal,,Rattus rattus,,"Mapara, Rotoehu and Kaharoa",-38.535,175.238,,1991-1992,Mapara,0.42567,,,,,,% tunnels with rat footprints,I took the average 4-6 samples per year (middle year to middle following year),0.18429,,,,Percent pairs fledging young,Reproduction,Negative,,,,,"Figure 3, 5A",Figure 5c should be the same as Figure 3 vs Figure 5a but possibly data organised differently?,Correlation
156237250,103730380,study_47,Callaeas cinereus,South Island Kokako,Critically Endangered,N/A,Rattus rattus,"Innes, J., Hay, R., Flux, I., Bradfield, P., Speed, H. and Jansen, P., 1999. Successful recovery of North Island kokako Callaeas cinerea wilsoni populations, by adaptive management. Biological conservation, 87(2), pp.201-214.",N/A,Spatiotemporal,,Rattus rattus,,"Mapara, Rotoehu and Kaharoa",-38.535,175.238,,1992-1993,Mapara,0.5142925,,,,,,% tunnels with rat footprints,I took the average 4-6 samples per year (middle year to middle following year),0.46635,,,,Percent pairs fledging young,Reproduction,Negative,,,,,"Figure 3, 5A",Figure 5c should be the same as Figure 3 vs Figure 5a but possibly data organised differently?,Correlation
156237250,103730380,study_47,Callaeas cinereus,South Island Kokako,Critically Endangered,N/A,Rattus rattus,"Innes, J., Hay, R., Flux, I., Bradfield, P., Speed, H. and Jansen, P., 1999. Successful recovery of North Island kokako Callaeas cinerea wilsoni populations, by adaptive management. Biological conservation, 87(2), pp.201-214.",N/A,Spatiotemporal,,Rattus rattus,,"Mapara, Rotoehu and Kaharoa",-38.535,175.238,,1993-1994,Mapara,0.3090325,,,,,,% tunnels with rat footprints,I took the average 4-6 samples per year (middle year to middle following year),0.26378,,,,Percent pairs fledging young,Reproduction,Negative,,,,,"Figure 3, 5A",Figure 5c should be the same as Figure 3 vs Figure 5a but possibly data organised differently?,Correlation
156237250,103730380,study_47,Callaeas cinereus,South Island Kokako,Critically Endangered,N/A,Rattus rattus,"Innes, J., Hay, R., Flux, I., Bradfield, P., Speed, H. and Jansen, P., 1999. Successful recovery of North Island kokako Callaeas cinerea wilsoni populations, by adaptive management. Biological conservation, 87(2), pp.201-214.",N/A,Spatiotemporal,,Rattus rattus,,"Mapara, Rotoehu and Kaharoa",-38.535,175.238,,1994-1995,Mapara,0.0944825,,,,,,% tunnels with rat footprints,I took the average 4-6 samples per year (middle year to middle following year),0.74583,,,,Percent pairs fledging young,Reproduction,Negative,,,,,"Figure 3, 5A",Figure 5c should be the same as Figure 3 vs Figure 5a but possibly data organised differently?,Correlation
156237250,103730380,study_47,Callaeas cinereus,South Island Kokako,Critically Endangered,N/A,Rattus rattus,"Innes, J., Hay, R., Flux, I., Bradfield, P., Speed, H. and Jansen, P., 1999. Successful recovery of North Island kokako Callaeas cinerea wilsoni populations, by adaptive management. Biological conservation, 87(2), pp.201-214.",N/A,Spatiotemporal,,Rattus rattus,,"Mapara, Rotoehu and Kaharoa",-38.535,175.238,,1995-1996,Mapara,0.2810175,,,,,,% tunnels with rat footprints,I took the average 4-6 samples per year (middle year to middle following year),0.24071,,,,Percent pairs fledging young,Reproduction,Negative,,,,,"Figure 3, 5A",Figure 5c should be the same as Figure 3 vs Figure 5a but possibly data organised differently?,Correlation
156237250,103730380,study_47,Callaeas cinereus,South Island Kokako,Critically Endangered,N/A,Rattus rattus,"Innes, J., Hay, R., Flux, I., Bradfield, P., Speed, H. and Jansen, P., 1999. Successful recovery of North Island kokako Callaeas cinerea wilsoni populations, by adaptive management. Biological conservation, 87(2), pp.201-214.",N/A,Spatiotemporal,,Rattus rattus,,"Mapara, Rotoehu and Kaharoa",-38.535,175.238,,1996-1997,Mapara,0.1321475,,,,,,% tunnels with rat footprints,I took the average 4-6 samples per year (middle year to middle following year),0.63558,,,,Percent pairs fledging young,Reproduction,Negative,,,,,"Figure 3, 5A",Figure 5c should be the same as Figure 3 vs Figure 5a but possibly data organised differently?,Correlation
156237250,103730380,study_47,Callaeas cinereus,South Island Kokako,Critically Endangered,N/A,Rattus rattus,"Innes, J., Hay, R., Flux, I., Bradfield, P., Speed, H. and Jansen, P., 1999. Successful recovery of North Island kokako Callaeas cinerea wilsoni populations, by adaptive management. Biological conservation, 87(2), pp.201-214.",N/A,Spatiotemporal,,Rattus rattus,,"Mapara, Rotoehu and Kaharoa",-38.535,175.238,,1990-1991,Rotoehu,0.12095,,,,,,% tunnels with rat footprints,I took the average 4-6 samples per year (middle year to middle following year),0.29199,,,,Percent pairs fledging young,Reproduction,Negative,,,,,"Figure 3, 5A",Figure 5c should be the same as Figure 3 vs Figure 5a but possibly data organised differently?,Correlation
156237250,103730380,study_47,Callaeas cinereus,South Island Kokako,Critically Endangered,N/A,Rattus rattus,"Innes, J., Hay, R., Flux, I., Bradfield, P., Speed, H. and Jansen, P., 1999. Successful recovery of North Island kokako Callaeas cinerea wilsoni populations, by adaptive management. Biological conservation, 87(2), pp.201-214.",N/A,Spatiotemporal,,Rattus rattus,,"Mapara, Rotoehu and Kaharoa",-38.535,175.238,,1991-1992,Rotoehu,0.437535,,,,,,% tunnels with rat footprints,I took the average 4-6 samples per year (middle year to middle following year),0.29968,,,,Percent pairs fledging young,Reproduction,Negative,,,,,"Figure 3, 5A",Figure 5c should be the same as Figure 3 vs Figure 5a but possibly data organised differently?,Correlation
156237250,103730380,study_47,Callaeas cinereus,South Island Kokako,Critically Endangered,N/A,Rattus rattus,"Innes, J., Hay, R., Flux, I., Bradfield, P., Speed, H. and Jansen, P., 1999. Successful recovery of North Island kokako Callaeas cinerea wilsoni populations, by adaptive management. Biological conservation, 87(2), pp.201-214.",N/A,Spatiotemporal,,Rattus rattus,,"Mapara, Rotoehu and Kaharoa",-38.535,175.238,,1992-1993,Rotoehu,0.354172,,,,,,% tunnels with rat footprints,I took the average 4-6 samples per year (middle year to middle following year),0.84583,,,,Percent pairs fledging young,Reproduction,Negative,,,,,"Figure 3, 5A",Figure 5c should be the same as Figure 3 vs Figure 5a but possibly data organised differently?,Correlation
156237250,103730380,study_47,Callaeas cinereus,South Island Kokako,Critically Endangered,N/A,Rattus rattus,"Innes, J., Hay, R., Flux, I., Bradfield, P., Speed, H. and Jansen, P., 1999. Successful recovery of North Island kokako Callaeas cinerea wilsoni populations, by adaptive management. Biological conservation, 87(2), pp.201-214.",N/A,Spatiotemporal,,Rattus rattus,,"Mapara, Rotoehu and Kaharoa",-38.535,175.238,,1993-1994,Rotoehu,0.271343333333333,,,,,,% tunnels with rat footprints,I took the average 4-6 samples per year (middle year to middle following year),0.26378,,,,Percent pairs fledging young,Reproduction,Negative,,,,,"Figure 3, 5A",Figure 5c should be the same as Figure 3 vs Figure 5a but possibly data organised differently?,Correlation
156237250,103730380,study_47,Callaeas cinereus,South Island Kokako,Critically Endangered,N/A,Rattus rattus,"Innes, J., Hay, R., Flux, I., Bradfield, P., Speed, H. and Jansen, P., 1999. Successful recovery of North Island kokako Callaeas cinerea wilsoni populations, by adaptive management. Biological conservation, 87(2), pp.201-214.",N/A,Spatiotemporal,,Rattus rattus,,"Mapara, Rotoehu and Kaharoa",-38.535,175.238,,1994-1995,Rotoehu,0.174545,,,,,,% tunnels with rat footprints,I took the average 4-6 samples per year (middle year to middle following year),0.11506,,,,Percent pairs fledging young,Reproduction,Negative,,,,,"Figure 3, 5A",Figure 5c should be the same as Figure 3 vs Figure 5a but possibly data organised differently?,Correlation
156237250,103730380,study_47,Callaeas cinereus,South Island Kokako,Critically Endangered,N/A,Rattus rattus,"Innes, J., Hay, R., Flux, I., Bradfield, P., Speed, H. and Jansen, P., 1999. Successful recovery of North Island kokako Callaeas cinerea wilsoni populations, by adaptive management. Biological conservation, 87(2), pp.201-214.",N/A,Spatiotemporal,,Rattus rattus,,"Mapara, Rotoehu and Kaharoa",-38.535,175.238,,1995-1996,Rotoehu,0.141908,,,,,,% tunnels with rat footprints,I took the average 4-6 samples per year (middle year to middle following year),0,,,,Percent pairs fledging young,Reproduction,Negative,,,,,"Figure 3, 5A",Figure 5c should be the same as Figure 3 vs Figure 5a but possibly data organised differently?,Correlation
156237250,103730380,study_47,Callaeas cinereus,South Island Kokako,Critically Endangered,N/A,Rattus rattus,"Innes, J., Hay, R., Flux, I., Bradfield, P., Speed, H. and Jansen, P., 1999. Successful recovery of North Island kokako Callaeas cinerea wilsoni populations, by adaptive management. Biological conservation, 87(2), pp.201-214.",N/A,Spatiotemporal,,Rattus rattus,,"Mapara, Rotoehu and Kaharoa",-38.535,175.238,,1996-1997,Rotoehu,0.079728,,,,,,% tunnels with rat footprints,I took the average 4-6 samples per year (middle year to middle following year),0,,,,Percent pairs fledging young,Reproduction,Negative,,,,,"Figure 3, 5A",Figure 5c should be the same as Figure 3 vs Figure 5a but possibly data organised differently?,Correlation
156237250,103730380,study_47,Callaeas cinereus,South Island Kokako,Critically Endangered,N/A,Rattus rattus,"Innes, J., Hay, R., Flux, I., Bradfield, P., Speed, H. and Jansen, P., 1999. Successful recovery of North Island kokako Callaeas cinerea wilsoni populations, by adaptive management. Biological conservation, 87(2), pp.201-214.",N/A,Spatiotemporal,,Rattus rattus,,"Mapara, Rotoehu and Kaharoa",-38.535,175.238,,1990-1991,Kaharoa,0.364322857142857,,,,,,% tunnels with rat footprints,I took the average 4-6 samples per year (middle year to middle following year),0.16891,,,,Percent pairs fledging young,Reproduction,Negative,,,,,"Figure 3, 5A",Figure 5c should be the same as Figure 3 vs Figure 5a but possibly data organised differently?,Correlation
156237250,103730380,study_47,Callaeas cinereus,South Island Kokako,Critically Endangered,N/A,Rattus rattus,"Innes, J., Hay, R., Flux, I., Bradfield, P., Speed, H. and Jansen, P., 1999. Successful recovery of North Island kokako Callaeas cinerea wilsoni populations, by adaptive management. Biological conservation, 87(2), pp.201-214.",N/A,Spatiotemporal,,Rattus rattus,,"Mapara, Rotoehu and Kaharoa",-38.535,175.238,,1991-1992,Kaharoa,0.388618571428571,,,,,,% tunnels with rat footprints,I took the average 4-6 samples per year (middle year to middle following year),0.07404,,,,Percent pairs fledging young,Reproduction,Negative,,,,,"Figure 3, 5A",Figure 5c should be the same as Figure 3 vs Figure 5a but possibly data organised differently?,Correlation
156237250,103730380,study_47,Callaeas cinereus,South Island Kokako,Critically Endangered,N/A,Rattus rattus,"Innes, J., Hay, R., Flux, I., Bradfield, P., Speed, H. and Jansen, P., 1999. Successful recovery of North Island kokako Callaeas cinerea wilsoni populations, by adaptive management. Biological conservation, 87(2), pp.201-214.",N/A,Spatiotemporal,,Rattus rattus,,"Mapara, Rotoehu and Kaharoa",-38.535,175.238,,1992-1993,Kaharoa,0.296895,,,,,,% tunnels with rat footprints,I took the average 4-6 samples per year (middle year to middle following year),0.26635,,,,Percent pairs fledging young,Reproduction,Negative,,,,,"Figure 3, 5A",Figure 5c should be the same as Figure 3 vs Figure 5a but possibly data organised differently?,Correlation
156237250,103730380,study_47,Callaeas cinereus,South Island Kokako,Critically Endangered,N/A,Rattus rattus,"Innes, J., Hay, R., Flux, I., Bradfield, P., Speed, H. and Jansen, P., 1999. Successful recovery of North Island kokako Callaeas cinerea wilsoni populations, by adaptive management. Biological conservation, 87(2), pp.201-214.",N/A,Spatiotemporal,,Rattus rattus,,"Mapara, Rotoehu and Kaharoa",-38.535,175.238,,1993-1994,Kaharoa,0.64329,,,,,,% tunnels with rat footprints,I took the average 4-6 samples per year (middle year to middle following year),0.14583,,,,Percent pairs fledging young,Reproduction,Negative,,,,,"Figure 3, 5A",Figure 5c should be the same as Figure 3 vs Figure 5a but possibly data organised differently?,Correlation
156237250,103730380,study_47,Callaeas cinereus,South Island Kokako,Critically Endangered,N/A,Rattus rattus,"Innes, J., Hay, R., Flux, I., Bradfield, P., Speed, H. and Jansen, P., 1999. Successful recovery of North Island kokako Callaeas cinerea wilsoni populations, by adaptive management. Biological conservation, 87(2), pp.201-214.",N/A,Spatiotemporal,,Rattus rattus,,"Mapara, Rotoehu and Kaharoa",-38.535,175.238,,1994-1995,Kaharoa,0.626065,,,,,,% tunnels with rat footprints,I took the average 4-6 samples per year (middle year to middle following year),0.39968,,,,Percent pairs fledging young,Reproduction,Negative,,,,,"Figure 3, 5A",Figure 5c should be the same as Figure 3 vs Figure 5a but possibly data organised differently?,Correlation
156237250,103730380,study_47,Callaeas cinereus,South Island Kokako,Critically Endangered,N/A,Rattus rattus,"Innes, J., Hay, R., Flux, I., Bradfield, P., Speed, H. and Jansen, P., 1999. Successful recovery of North Island kokako Callaeas cinerea wilsoni populations, by adaptive management. Biological conservation, 87(2), pp.201-214.",N/A,Spatiotemporal,,Rattus rattus,,"Mapara, Rotoehu and Kaharoa",-38.535,175.238,,1995-1996,Kaharoa,0.690914,,,,,,% tunnels with rat footprints,I took the average 4-6 samples per year (middle year to middle following year),0.65096,,,,Percent pairs fledging young,Reproduction,Negative,,,,,"Figure 3, 5A",Figure 5c should be the same as Figure 3 vs Figure 5a but possibly data organised differently?,Correlation
156237250,103730380,study_47,Callaeas cinereus,South Island Kokako,Critically Endangered,N/A,Rattus rattus,"Innes, J., Hay, R., Flux, I., Bradfield, P., Speed, H. and Jansen, P., 1999. Successful recovery of North Island kokako Callaeas cinerea wilsoni populations, by adaptive management. Biological conservation, 87(2), pp.201-214.",N/A,Spatiotemporal,,Rattus rattus,,"Mapara, Rotoehu and Kaharoa",-38.535,175.238,,1996-1997,Kaharoa,0.69273,,,,,,% tunnels with rat footprints,I took the average 4-6 samples per year (middle year to middle following year),0.58942,,,,Percent pairs fledging young,Reproduction,Negative,,,,,"Figure 3, 5A",Figure 5c should be the same as Figure 3 vs Figure 5a but possibly data organised differently?,Correlation
156237250,103730380,study_48,Callaeas cinereus,South Island Kokako,Critically Endangered,N/A,Rattus rattus,"Innes, J., Hay, R., Flux, I., Bradfield, P., Speed, H. and Jansen, P., 1999. Successful recovery of North Island kokako Callaeas cinerea wilsoni populations, by adaptive management. Biological conservation, 87(2), pp.201-214.",N/A,Spatiotemporal,,Rattus rattus,,"Mapara, Rotoehu and Kaharoa",-38.535,175.238,,,,0.0064,,,,,,% tunnels with rat footprints 1st Nov,,0.49857,,,,Percent pairs fledging young 1st Nov,Reproduction,Negative,,,,,Figure 7A,"Maybe exclude: ""ship rat abundance indices at 1 November each year at Mapara and Rotoehu. Data from blocks and years in which pest control was undertaken at nests were excluded."" but X axis says ""Oct-Feb"" + the data is a component of dataset used in previous analysis",Correlation
156237250,103730380,study_48,Callaeas cinereus,South Island Kokako,Critically Endangered,N/A,Rattus rattus,"Innes, J., Hay, R., Flux, I., Bradfield, P., Speed, H. and Jansen, P., 1999. Successful recovery of North Island kokako Callaeas cinerea wilsoni populations, by adaptive management. Biological conservation, 87(2), pp.201-214.",N/A,Spatiotemporal,,Rattus rattus,,"Mapara, Rotoehu and Kaharoa",-38.535,175.238,,,,0.01163,,,,,,% tunnels with rat footprints 1st Nov,,0.56976,,,,Percent pairs fledging young 1st Nov,Reproduction,Negative,,,,,Figure 7A,"Maybe exclude: ""ship rat abundance indices at 1 November each year at Mapara and Rotoehu. Data from blocks and years in which pest control was undertaken at nests were excluded."" but X axis says ""Oct-Feb"" + the data is a component of dataset used in previous analysis",Correlation
156237250,103730380,study_48,Callaeas cinereus,South Island Kokako,Critically Endangered,N/A,Rattus rattus,"Innes, J., Hay, R., Flux, I., Bradfield, P., Speed, H. and Jansen, P., 1999. Successful recovery of North Island kokako Callaeas cinerea wilsoni populations, by adaptive management. Biological conservation, 87(2), pp.201-214.",N/A,Spatiotemporal,,Rattus rattus,,"Mapara, Rotoehu and Kaharoa",-38.535,175.238,,,,0.027,,,,,,% tunnels with rat footprints 1st Nov,,0.75071,,,,Percent pairs fledging young 1st Nov,Reproduction,Negative,,,,,Figure 7A,"Maybe exclude: ""ship rat abundance indices at 1 November each year at Mapara and Rotoehu. Data from blocks and years in which pest control was undertaken at nests were excluded."" but X axis says ""Oct-Feb"" + the data is a component of dataset used in previous analysis",Correlation
156237250,103730380,study_48,Callaeas cinereus,South Island Kokako,Critically Endangered,N/A,Rattus rattus,"Innes, J., Hay, R., Flux, I., Bradfield, P., Speed, H. and Jansen, P., 1999. Successful recovery of North Island kokako Callaeas cinerea wilsoni populations, by adaptive management. Biological conservation, 87(2), pp.201-214.",N/A,Spatiotemporal,,Rattus rattus,,"Mapara, Rotoehu and Kaharoa",-38.535,175.238,,,,0.0398,,,,,,% tunnels with rat footprints 1st Nov,,0.56024,,,,Percent pairs fledging young 1st Nov,Reproduction,Negative,,,,,Figure 7A,"Maybe exclude: ""ship rat abundance indices at 1 November each year at Mapara and Rotoehu. Data from blocks and years in which pest control was undertaken at nests were excluded."" but X axis says ""Oct-Feb"" + the data is a component of dataset used in previous analysis",Correlation
156237250,103730380,study_48,Callaeas cinereus,South Island Kokako,Critically Endangered,N/A,Rattus rattus,"Innes, J., Hay, R., Flux, I., Bradfield, P., Speed, H. and Jansen, P., 1999. Successful recovery of North Island kokako Callaeas cinerea wilsoni populations, by adaptive management. Biological conservation, 87(2), pp.201-214.",N/A,Spatiotemporal,,Rattus rattus,,"Mapara, Rotoehu and Kaharoa",-38.535,175.238,,,,0.23186,,,,,,% tunnels with rat footprints 1st Nov,,0.35833,,,,Percent pairs fledging young 1st Nov,Reproduction,Negative,,,,,Figure 7A,"Maybe exclude: ""ship rat abundance indices at 1 November each year at Mapara and Rotoehu. Data from blocks and years in which pest control was undertaken at nests were excluded."" but X axis says ""Oct-Feb"" + the data is a component of dataset used in previous analysis",Correlation
156237250,103730380,study_48,Callaeas cinereus,South Island Kokako,Critically Endangered,N/A,Rattus rattus,"Innes, J., Hay, R., Flux, I., Bradfield, P., Speed, H. and Jansen, P., 1999. Successful recovery of North Island kokako Callaeas cinerea wilsoni populations, by adaptive management. Biological conservation, 87(2), pp.201-214.",N/A,Spatiotemporal,,Rattus rattus,,"Mapara, Rotoehu and Kaharoa",-38.535,175.238,,,,0.23528,,,,,,% tunnels with rat footprints 1st Nov,,0.24786,,,,Percent pairs fledging young 1st Nov,Reproduction,Negative,,,,,Figure 7A,"Maybe exclude: ""ship rat abundance indices at 1 November each year at Mapara and Rotoehu. Data from blocks and years in which pest control was undertaken at nests were excluded."" but X axis says ""Oct-Feb"" + the data is a component of dataset used in previous analysis",Correlation
156237250,103730380,study_48,Callaeas cinereus,South Island Kokako,Critically Endangered,N/A,Rattus rattus,"Innes, J., Hay, R., Flux, I., Bradfield, P., Speed, H. and Jansen, P., 1999. Successful recovery of North Island kokako Callaeas cinerea wilsoni populations, by adaptive management. Biological conservation, 87(2), pp.201-214.",N/A,Spatiotemporal,,Rattus rattus,,"Mapara, Rotoehu and Kaharoa",-38.535,175.238,,,,0.26942,,,,,,% tunnels with rat footprints 1st Nov,,0.11833,,,,Percent pairs fledging young 1st Nov,Reproduction,Negative,,,,,Figure 7A,"Maybe exclude: ""ship rat abundance indices at 1 November each year at Mapara and Rotoehu. Data from blocks and years in which pest control was undertaken at nests were excluded."" but X axis says ""Oct-Feb"" + the data is a component of dataset used in previous analysis",Correlation
156237250,103730380,study_48,Callaeas cinereus,South Island Kokako,Critically Endangered,N/A,Rattus rattus,"Innes, J., Hay, R., Flux, I., Bradfield, P., Speed, H. and Jansen, P., 1999. Successful recovery of North Island kokako Callaeas cinerea wilsoni populations, by adaptive management. Biological conservation, 87(2), pp.201-214.",N/A,Spatiotemporal,,Rattus rattus,,"Mapara, Rotoehu and Kaharoa",-38.535,175.238,,,,0.40941,,,,,,% tunnels with rat footprints 1st Nov,,0.11833,,,,Percent pairs fledging young 1st Nov,Reproduction,Negative,,,,,Figure 7A,"Maybe exclude: ""ship rat abundance indices at 1 November each year at Mapara and Rotoehu. Data from blocks and years in which pest control was undertaken at nests were excluded."" but X axis says ""Oct-Feb"" + the data is a component of dataset used in previous analysis",Correlation
